timestamp,x_coord,y_coord,speed_knots,heading_deg,depth_m,signal_strength
2025-09-16T19:13:03Z,0.00,0.00,12.63,45,499.56,83
2025-09-16T19:14:03Z,0.50,0.50,12.41,45,185.96,89
2025-09-16T19:15:03Z,1.00,1.00,19.21,45,115.96,91
2025-09-16T19:16:03Z,1.50,1.50,12.00,45,271.06,95
2025-09-16T19:17:03Z,2.00,2.00,14.36,45,200.59,85
2025-09-16T19:18:03Z,2.50,2.50,13.18,45,151.56,88
2025-09-16T19:19:03Z,3.00,3.00,16.47,45,259.44,92
2025-09-16T19:20:03Z,3.50,3.50,18.12,45,273.93,95
2025-09-16T19:21:03Z,4.00,4.00,14.71,45,155.78,95
2025-09-16T19:22:03Z,4.50,4.50,13.29,45,161.82,83
2025-09-16T19:23:03Z,5.00,5.00,12.07,45,266.33,90
2025-09-16T19:24:03Z,5.50,5.50,12.24,45,173.87,82
2025-09-16T19:25:03Z,6.00,6.00,11.25,45,198.63,86
2025-09-16T19:26:03Z,6.50,6.50,14.37,45,150.21,83
2025-09-16T19:27:03Z,7.00,7.00,11.00,45,244.90,96
2025-09-16T19:28:03Z,7.50,7.50,17.53,45,117.13,97
2025-09-16T19:29:03Z,8.00,8.00,11.92,45,249.79,100
2025-09-16T19:30:03Z,8.50,8.50,11.97,45,197.77,82
2025-09-16T19:31:03Z,9.00,9.00,18.39,45,145.10,88
2025-09-16T19:32:03Z,9.50,9.50,10.72,45,175.09,97
2025-09-16T19:33:03Z,10.00,10.00,11.87,45,491.25,95
2025-09-16T19:34:03Z,10.50,10.50,17.04,45,233.48,81
2025-09-16T19:35:03Z,11.00,11.00,19.68,45,105.35,100
2025-09-16T19:36:03Z,11.50,11.50,18.52,45,134.17,85
2025-09-16T19:37:03Z,12.00,12.00,10.07,45,239.63,83
2025-09-16T19:38:03Z,12.50,12.50,19.62,45,208.17,92
2025-09-16T19:39:03Z,13.00,13.00,14.19,45,131.50,100
