timestamp,x_coord,y_coord,speed_knots,heading_deg,depth_m,signal_strength
2025-09-16T19:13:03Z,0.00,0.00,17.12,45,479.07,87
2025-09-16T19:14:03Z,0.50,0.50,14.01,45,135.31,83
2025-09-16T19:15:03Z,1.00,1.00,18.54,45,119.29,97
2025-09-16T19:16:03Z,1.50,1.50,16.64,45,273.00,95
2025-09-16T19:17:03Z,2.00,2.00,17.76,45,236.63,92
2025-09-16T19:18:03Z,2.50,2.50,10.08,45,135.01,87
2025-09-16T19:19:03Z,3.00,3.00,14.18,45,229.13,88
2025-09-16T19:20:03Z,3.50,3.50,14.12,45,167.77,93
2025-09-16T19:21:03Z,4.00,4.00,12.56,45,277.35,86
2025-09-16T19:22:03Z,4.50,4.50,16.99,45,271.48,88
2025-09-16T19:23:03Z,5.00,5.00,14.04,45,285.17,93
2025-09-16T19:24:03Z,5.50,5.50,12.46,45,114.95,93
2025-09-16T19:25:03Z,6.00,6.00,10.03,45,270.14,83
2025-09-16T19:26:03Z,6.50,6.50,10.08,45,299.86,92
2025-09-16T19:27:03Z,7.00,7.00,11.04,45,203.29,94
2025-09-16T19:28:03Z,7.50,7.50,17.59,45,164.69,81
2025-09-16T19:29:03Z,8.00,8.00,12.31,45,201.22,87
2025-09-16T19:30:03Z,8.50,8.50,13.35,45,121.47,87
2025-09-16T19:31:03Z,9.00,9.00,11.72,45,175.68,91
2025-09-16T19:32:03Z,9.50,9.50,19.59,45,120.65,82
2025-09-16T19:33:03Z,10.00,10.00,11.75,45,499.39,88
2025-09-16T19:34:03Z,10.50,10.50,15.45,45,266.43,98
2025-09-16T19:35:03Z,11.00,11.00,19.22,45,149.25,86
2025-09-16T19:36:03Z,11.50,11.50,16.09,45,227.60,87
2025-09-16T19:37:03Z,12.00,12.00,11.77,45,218.99,85
2025-09-16T19:38:03Z,12.50,12.50,12.08,45,183.88,86
2025-09-16T19:39:03Z,13.00,13.00,15.60,45,159.64,93
2025-09-16T19:40:03Z,13.50,13.50,11.19,45,293.33,96
2025-09-16T19:41:03Z,14.00,14.00,18.35,45,171.97,81
2025-09-16T19:42:03Z,14.50,14.50,17.95,45,143.18,86
2025-09-16T19:43:03Z,15.00,15.00,19.33,45,273.18,84
2025-09-16T19:44:03Z,15.50,15.50,18.93,45,247.04,91
2025-09-16T19:45:03Z,16.00,16.00,11.30,45,214.42,84
2025-09-16T19:46:03Z,16.50,16.50,17.00,45,165.19,91
2025-09-16T19:47:03Z,17.00,17.00,15.13,45,209.32,95
2025-09-16T19:48:03Z,17.50,17.50,19.62,45,249.88,83
2025-09-16T19:49:03Z,18.00,18.00,19.88,45,174.12,85
2025-09-16T19:50:03Z,18.50,18.50,15.76,45,222.38,90
2025-09-16T19:51:03Z,19.00,19.00,16.92,45,147.16,92
2025-09-16T19:52:03Z,19.50,19.50,17.89,45,192.55,99
2025-09-16T19:53:03Z,20.00,20.00,17.24,45,428.52,83
2025-09-16T19:54:03Z,20.50,20.50,11.31,45,246.56,88
2025-09-16T19:55:03Z,21.00,21.00,13.59,45,208.48,97
2025-09-16T19:56:03Z,21.50,21.50,18.36,45,225.07,80
2025-09-16T19:57:03Z,22.00,22.00,10.09,45,274.78,98
2025-09-16T19:58:03Z,22.50,22.50,18.54,45,159.09,92
2025-09-16T19:59:03Z,23.00,23.00,14.80,45,106.12,85
