timestamp,x_coord,y_coord,speed_knots,heading_deg,depth_m,signal_strength
2025-09-16T19:13:02Z,0.00,0.00,18.01,135,180.04,91
2025-09-16T19:14:02Z,0.50,0.50,12.87,135,132.50,90
2025-09-16T19:15:02Z,1.00,1.00,16.97,135,100.15,81
2025-09-16T19:16:02Z,1.50,1.50,19.39,135,241.37,100
2025-09-16T19:17:02Z,2.00,2.00,15.00,135,280.21,87
2025-09-16T19:18:02Z,2.50,2.50,15.44,135,291.19,82
2025-09-16T19:19:02Z,3.00,3.00,16.79,135,210.77,92
2025-09-16T19:20:02Z,3.50,3.50,12.41,135,290.99,88
2025-09-16T19:21:02Z,4.00,4.00,12.92,135,155.78,82
2025-09-16T19:22:02Z,4.50,4.50,15.22,135,143.03,95
2025-09-16T19:23:02Z,5.00,5.00,18.67,135,186.01,86
2025-09-16T19:24:02Z,5.50,5.50,15.90,135,272.25,82
2025-09-16T19:25:02Z,6.00,6.00,10.99,135,281.47,82
2025-09-16T19:26:02Z,6.50,6.50,18.74,135,293.84,95
2025-09-16T19:27:02Z,7.00,7.00,14.46,135,171.18,94
2025-09-16T19:28:02Z,7.50,7.50,19.22,135,165.65,86
2025-09-16T19:29:02Z,8.00,8.00,18.80,135,216.13,83
2025-09-16T19:30:02Z,8.50,8.50,15.31,135,164.96,90
2025-09-16T19:31:02Z,9.00,9.00,14.78,135,158.91,85
2025-09-16T19:32:02Z,9.50,9.50,17.15,135,148.23,100
2025-09-16T19:33:02Z,10.00,10.00,15.22,135,256.67,88
2025-09-16T19:34:02Z,10.50,10.50,10.66,135,170.56,99
2025-09-16T19:35:02Z,11.00,11.00,11.51,135,289.04,87
2025-09-16T19:36:02Z,11.50,11.50,15.81,135,140.02,82
2025-09-16T19:37:02Z,12.00,12.00,14.41,135,293.51,88
2025-09-16T19:38:02Z,12.50,12.50,12.77,135,182.69,88
2025-09-16T19:39:02Z,13.00,13.00,10.98,135,144.00,84
2025-09-16T19:40:02Z,13.50,13.50,18.80,135,225.51,83
2025-09-16T19:41:02Z,14.00,14.00,14.26,135,180.72,90
2025-09-16T19:42:02Z,14.50,14.50,11.77,135,295.11,91
2025-09-16T19:43:02Z,15.00,15.00,16.91,135,288.75,83
2025-09-16T19:44:02Z,15.50,15.50,16.01,135,219.33,87
2025-09-16T19:45:02Z,16.00,16.00,10.61,135,238.58,89
2025-09-16T19:46:02Z,16.50,16.50,11.24,135,215.76,96
2025-09-16T19:47:02Z,17.00,17.00,15.21,135,160.14,83
2025-09-16T19:48:02Z,17.50,17.50,11.64,135,263.41,90
2025-09-16T19:49:02Z,18.00,18.00,11.04,135,152.03,80
2025-09-16T19:50:02Z,18.50,18.50,10.80,135,179.77,82
2025-09-16T19:51:02Z,19.00,19.00,19.07,135,284.47,93
2025-09-16T19:52:02Z,19.50,19.50,12.50,135,137.26,87
2025-09-16T19:53:02Z,20.00,20.00,14.90,135,107.58,85
2025-09-16T19:54:02Z,20.50,20.50,17.46,135,115.67,81
2025-09-16T19:55:02Z,21.00,21.00,16.60,135,177.36,99
2025-09-16T19:56:02Z,21.50,21.50,13.96,135,209.57,91
2025-09-16T19:57:02Z,22.00,22.00,15.48,135,112.86,84
