timestamp,x_coord,y_coord,speed_knots,heading_deg,depth_m,signal_strength
2025-09-16T19:13:02Z,0.00,0.00,17.52,135,179.40,88
2025-09-16T19:14:02Z,0.50,0.50,18.19,135,293.01,84
2025-09-16T19:15:02Z,1.00,1.00,16.35,135,193.65,93
2025-09-16T19:16:02Z,1.50,1.50,18.61,135,130.31,81
2025-09-16T19:17:02Z,2.00,2.00,15.48,135,126.31,95
2025-09-16T19:18:02Z,2.50,2.50,15.28,135,177.09,90
2025-09-16T19:19:02Z,3.00,3.00,13.83,135,124.66,85
2025-09-16T19:20:02Z,3.50,3.50,11.96,135,256.95,90
2025-09-16T19:21:02Z,4.00,4.00,19.47,135,156.27,87
2025-09-16T19:22:02Z,4.50,4.50,13.65,135,236.20,99
2025-09-16T19:23:02Z,5.00,5.00,18.77,135,136.47,86
2025-09-16T19:24:02Z,5.50,5.50,11.24,135,141.10,94
2025-09-16T19:25:02Z,6.00,6.00,14.38,135,210.83,98
2025-09-16T19:26:02Z,6.50,6.50,16.51,135,112.62,83
2025-09-16T19:27:02Z,7.00,7.00,16.44,135,129.56,80
2025-09-16T19:28:02Z,7.50,7.50,18.49,135,285.25,95
2025-09-16T19:29:02Z,8.00,8.00,19.31,135,188.01,80
2025-09-16T19:30:02Z,8.50,8.50,17.49,135,191.08,91
2025-09-16T19:31:02Z,9.00,9.00,16.06,135,241.27,90
2025-09-16T19:32:02Z,9.50,9.50,16.80,135,141.25,81
2025-09-16T19:33:02Z,10.00,10.00,16.23,135,160.15,89
2025-09-16T19:34:02Z,10.50,10.50,10.06,135,164.88,91
2025-09-16T19:35:02Z,11.00,11.00,19.96,135,148.64,92
2025-09-16T19:36:02Z,11.50,11.50,16.73,135,226.51,98
2025-09-16T19:37:02Z,12.00,12.00,15.39,135,168.18,95
2025-09-16T19:38:02Z,12.50,12.50,18.92,135,249.22,82
2025-09-16T19:39:02Z,13.00,13.00,14.26,135,294.06,96
2025-09-16T19:40:02Z,13.50,13.50,15.57,135,158.85,87
2025-09-16T19:41:02Z,14.00,14.00,10.19,135,224.44,100
2025-09-16T19:42:02Z,14.50,14.50,12.62,135,149.71,90
2025-09-16T19:43:02Z,15.00,15.00,13.70,135,216.74,93
2025-09-16T19:44:02Z,15.50,15.50,12.33,135,280.37,92
2025-09-16T19:45:02Z,16.00,16.00,16.62,135,291.49,84
2025-09-16T19:46:02Z,16.50,16.50,19.73,135,262.77,98
2025-09-16T19:47:02Z,17.00,17.00,10.59,135,124.44,92
2025-09-16T19:48:02Z,17.50,17.50,17.23,135,128.32,81
2025-09-16T19:49:02Z,18.00,18.00,11.14,135,237.93,83
2025-09-16T19:50:02Z,18.50,18.50,19.21,135,260.42,95
2025-09-16T19:51:02Z,19.00,19.00,19.86,135,290.44,90
2025-09-16T19:52:02Z,19.50,19.50,13.14,135,201.58,95
2025-09-16T19:53:02Z,20.00,20.00,12.02,135,252.20,81
2025-09-16T19:54:02Z,20.50,20.50,13.71,135,281.02,90
2025-09-16T19:55:02Z,21.00,21.00,12.37,135,153.09,94
2025-09-16T19:56:02Z,21.50,21.50,18.89,135,264.13,84
2025-09-16T19:57:02Z,22.00,22.00,14.96,135,287.62,97
2025-09-16T19:58:02Z,22.50,22.50,17.35,135,175.22,89
2025-09-16T19:59:02Z,23.00,23.00,17.72,135,107.38,97
2025-09-16T20:00:02Z,23.50,23.50,15.69,135,298.07,96
2025-09-16T20:01:02Z,24.00,24.00,15.99,135,258.01,82
2025-09-16T20:02:02Z,24.50,24.50,10.46,135,251.19,87
2025-09-16T20:03:02Z,25.00,25.00,19.51,135,103.93,98
2025-09-16T20:04:02Z,25.50,25.50,18.91,135,260.92,94
2025-09-16T20:05:02Z,26.00,26.00,15.20,135,198.44,91
2025-09-16T20:06:02Z,26.50,26.50,18.81,135,143.41,91
2025-09-16T20:07:02Z,27.00,27.00,18.79,135,114.24,81
2025-09-16T20:08:02Z,27.50,27.50,12.43,135,237.66,91
2025-09-16T20:09:02Z,28.00,28.00,17.60,135,174.10,88
