timestamp,x_coord,y_coord,speed_knots,heading_deg,depth_m,signal_strength
2025-09-16T19:13:03Z,0.00,0.00,16.59,45,498.95,81
2025-09-16T19:14:03Z,0.50,0.50,12.17,45,204.42,92
2025-09-16T19:15:03Z,1.00,1.00,14.42,45,118.16,87
2025-09-16T19:16:03Z,1.50,1.50,10.06,45,165.63,84
2025-09-16T19:17:03Z,2.00,2.00,17.50,45,263.16,84
2025-09-16T19:18:03Z,2.50,2.50,19.49,45,201.05,90
2025-09-16T19:19:03Z,3.00,3.00,16.83,45,268.36,95
2025-09-16T19:20:03Z,3.50,3.50,17.83,45,162.70,85
2025-09-16T19:21:03Z,4.00,4.00,10.82,45,155.39,83
2025-09-16T19:22:03Z,4.50,4.50,14.22,45,284.24,91
2025-09-16T19:23:03Z,5.00,5.00,12.61,45,101.24,99
2025-09-16T19:24:03Z,5.50,5.50,10.55,45,278.50,98
2025-09-16T19:25:03Z,6.00,6.00,18.58,45,156.14,80
2025-09-16T19:26:03Z,6.50,6.50,16.04,45,253.74,98
2025-09-16T19:27:03Z,7.00,7.00,13.42,45,156.77,83
2025-09-16T19:28:03Z,7.50,7.50,13.63,45,281.27,81
2025-09-16T19:29:03Z,8.00,8.00,11.38,45,249.99,93
2025-09-16T19:30:03Z,8.50,8.50,13.21,45,155.76,84
2025-09-16T19:31:03Z,9.00,9.00,14.61,45,121.83,98
2025-09-16T19:32:03Z,9.50,9.50,13.00,45,143.52,90
2025-09-16T19:33:03Z,10.00,10.00,15.46,45,479.72,87
2025-09-16T19:34:03Z,10.50,10.50,15.42,45,141.67,98
2025-09-16T19:35:03Z,11.00,11.00,19.30,45,218.93,95
2025-09-16T19:36:03Z,11.50,11.50,16.99,45,150.66,98
2025-09-16T19:37:03Z,12.00,12.00,10.02,45,113.31,93
2025-09-16T19:38:03Z,12.50,12.50,19.22,45,277.59,80
2025-09-16T19:39:03Z,13.00,13.00,16.59,45,286.79,93
2025-09-16T19:40:03Z,13.50,13.50,17.23,45,282.32,93
2025-09-16T19:41:03Z,14.00,14.00,13.68,45,275.55,98
2025-09-16T19:42:03Z,14.50,14.50,18.79,45,147.85,87
2025-09-16T19:43:03Z,15.00,15.00,14.89,45,150.72,94
2025-09-16T19:44:03Z,15.50,15.50,11.72,45,240.86,90
2025-09-16T19:45:03Z,16.00,16.00,11.24,45,146.87,89
2025-09-16T19:46:03Z,16.50,16.50,11.59,45,275.58,100
2025-09-16T19:47:03Z,17.00,17.00,15.57,45,226.27,84
2025-09-16T19:48:03Z,17.50,17.50,14.68,45,105.91,95
2025-09-16T19:49:03Z,18.00,18.00,14.66,45,236.31,82
2025-09-16T19:50:03Z,18.50,18.50,11.28,45,130.30,86
2025-09-16T19:51:03Z,19.00,19.00,13.11,45,244.47,91
2025-09-16T19:52:03Z,19.50,19.50,14.21,45,264.18,84
2025-09-16T19:53:03Z,20.00,20.00,13.85,45,460.30,88
2025-09-16T19:54:03Z,20.50,20.50,14.11,45,197.02,93
2025-09-16T19:55:03Z,21.00,21.00,18.31,45,114.48,86
2025-09-16T19:56:03Z,21.50,21.50,12.89,45,203.72,83
2025-09-16T19:57:03Z,22.00,22.00,15.62,45,131.38,93
2025-09-16T19:58:03Z,22.50,22.50,12.31,45,248.24,90
2025-09-16T19:59:03Z,23.00,23.00,13.76,45,286.90,100
2025-09-16T20:00:03Z,23.50,23.50,15.84,45,143.44,84
2025-09-16T20:01:03Z,24.00,24.00,17.75,45,123.40,89
2025-09-16T20:02:03Z,24.50,24.50,17.15,45,180.69,90
2025-09-16T20:03:03Z,25.00,25.00,16.71,45,143.15,85
2025-09-16T20:04:03Z,25.50,25.50,19.93,45,207.12,95
2025-09-16T20:05:03Z,26.00,26.00,14.64,45,200.63,96
2025-09-16T20:06:03Z,26.50,26.50,15.02,45,271.29,85
2025-09-16T20:07:03Z,27.00,27.00,15.84,45,125.94,100
2025-09-16T20:08:03Z,27.50,27.50,16.78,45,188.08,82
2025-09-16T20:09:03Z,28.00,28.00,17.91,45,240.69,95
2025-09-16T20:10:03Z,28.50,28.50,18.55,45,146.44,91
2025-09-16T20:11:03Z,29.00,29.00,15.16,45,125.28,93
2025-09-16T20:12:03Z,29.50,29.50,16.32,45,165.86,81
2025-09-16T20:13:03Z,30.00,30.00,14.58,45,485.47,82
2025-09-16T20:14:03Z,30.50,30.50,17.88,45,150.89,90
2025-09-16T20:15:03Z,31.00,31.00,17.26,45,116.99,81
2025-09-16T20:16:03Z,31.50,31.50,15.08,45,272.70,87
2025-09-16T20:17:03Z,32.00,32.00,11.63,45,246.90,92
2025-09-16T20:18:03Z,32.50,32.50,10.45,45,110.66,83
2025-09-16T20:19:03Z,33.00,33.00,18.31,45,194.31,99
2025-09-16T20:20:03Z,33.50,33.50,16.94,45,102.29,85
2025-09-16T20:21:03Z,34.00,34.00,12.62,45,141.86,93
2025-09-16T20:22:03Z,34.50,34.50,17.59,45,211.37,97
2025-09-16T20:23:03Z,35.00,35.00,19.30,45,231.19,84
2025-09-16T20:24:03Z,35.50,35.50,17.16,45,175.47,99
2025-09-16T20:25:03Z,36.00,36.00,10.32,45,244.82,90
2025-09-16T20:26:03Z,36.50,36.50,19.65,45,223.70,86
2025-09-16T20:27:03Z,37.00,37.00,10.77,45,205.98,84
2025-09-16T20:28:03Z,37.50,37.50,10.96,45,281.49,99
2025-09-16T20:29:03Z,38.00,38.00,13.05,45,232.15,94
2025-09-16T20:30:03Z,38.50,38.50,13.87,45,296.14,96
2025-09-16T20:31:03Z,39.00,39.00,11.93,45,273.01,81
2025-09-16T20:32:03Z,39.50,39.50,17.47,45,146.60,89
2025-09-16T20:33:03Z,40.00,40.00,11.25,45,479.67,80
2025-09-16T20:34:03Z,40.50,40.50,10.02,45,133.33,84
2025-09-16T20:35:03Z,41.00,41.00,10.28,45,238.41,95
2025-09-16T20:36:03Z,41.50,41.50,19.29,45,294.65,90
2025-09-16T20:37:03Z,42.00,42.00,12.23,45,263.85,88
2025-09-16T20:38:03Z,42.50,42.50,18.12,45,271.78,96
2025-09-16T20:39:03Z,43.00,43.00,15.84,45,109.28,80
2025-09-16T20:40:03Z,43.50,43.50,19.43,45,249.45,98
2025-09-16T20:41:03Z,44.00,44.00,14.71,45,218.04,91
2025-09-16T20:42:03Z,44.50,44.50,19.67,45,262.20,92
2025-09-16T20:43:03Z,45.00,45.00,19.18,45,242.46,98
2025-09-16T20:44:03Z,45.50,45.50,10.35,45,113.20,87
2025-09-16T20:45:03Z,46.00,46.00,15.55,45,113.94,88
2025-09-16T20:46:03Z,46.50,46.50,18.88,45,225.42,86
2025-09-16T20:47:03Z,47.00,47.00,10.10,45,273.88,91
2025-09-16T20:48:03Z,47.50,47.50,10.92,45,259.36,100
2025-09-16T20:49:03Z,48.00,48.00,19.64,45,268.91,85
2025-09-16T20:50:03Z,48.50,48.50,13.36,45,202.12,83
2025-09-16T20:51:03Z,49.00,49.00,16.05,45,117.54,81
2025-09-16T20:52:03Z,49.50,49.50,19.53,45,182.34,99
2025-09-16T20:53:03Z,50.00,50.00,15.60,45,496.24,80
2025-09-16T20:54:03Z,50.50,50.50,17.46,45,246.43,85
2025-09-16T20:55:03Z,51.00,51.00,17.43,45,286.49,94
2025-09-16T20:56:03Z,51.50,51.50,12.82,45,202.87,88
2025-09-16T20:57:03Z,52.00,52.00,14.68,45,217.36,81
2025-09-16T20:58:03Z,52.50,52.50,12.71,45,170.47,92
2025-09-16T20:59:03Z,53.00,53.00,13.58,45,178.20,99
2025-09-16T21:00:03Z,53.50,53.50,13.75,45,294.66,99
2025-09-16T21:01:03Z,54.00,54.00,12.52,45,167.24,83
2025-09-16T21:02:03Z,54.50,54.50,16.85,45,241.66,80
