timestamp,x_coord,y_coord,speed_knots,heading_deg,depth_m,signal_strength
2025-09-16T19:13:02Z,-0.46,0.81,12.19,45,223.26,93
2025-09-16T19:14:02Z,-2.71,0.43,18.48,45,167.96,85
2025-09-16T19:15:02Z,-2.48,-3.42,12.86,45,284.83,88
2025-09-16T19:16:02Z,6.44,3.88,17.87,45,181.15,94
2025-09-16T19:17:02Z,-0.95,5.23,10.16,45,121.37,90
2025-09-16T19:18:02Z,2.50,2.50,17.22,45,189.79,97
2025-09-16T19:19:02Z,3.00,3.00,10.68,45,248.29,82
2025-09-16T19:20:02Z,3.50,3.50,10.70,45,275.10,84
2025-09-16T19:21:02Z,4.00,4.00,17.91,45,205.62,85
2025-09-16T19:22:02Z,4.50,4.50,16.53,45,154.65,97
2025-09-16T19:23:02Z,8.41,5.11,18.78,45,110.29,89
2025-09-16T19:24:02Z,3.28,6.56,19.95,45,211.49,80
2025-09-16T19:25:02Z,7.12,3.56,19.59,45,174.96,81
2025-09-16T19:26:02Z,9.78,8.03,12.17,45,217.12,81
2025-09-16T19:27:02Z,9.93,3.67,11.62,45,281.39,87
2025-09-16T19:28:02Z,7.50,7.50,16.22,45,120.19,99
2025-09-16T19:29:02Z,8.00,8.00,13.01,45,115.05,94
2025-09-16T19:30:02Z,8.50,8.50,11.32,45,277.51,89
2025-09-16T19:31:02Z,9.00,9.00,14.50,45,238.50,88
2025-09-16T19:32:02Z,9.50,9.50,14.73,45,201.38,82
2025-09-16T19:33:02Z,8.68,8.41,10.76,45,141.32,91
2025-09-16T19:34:02Z,8.41,14.05,13.77,45,159.79,94
2025-09-16T19:35:02Z,11.98,6.90,13.90,45,108.93,97
2025-09-16T19:36:02Z,7.56,7.05,11.12,45,122.81,89
2025-09-16T19:37:02Z,9.30,13.64,17.43,45,228.66,84
2025-09-16T19:38:02Z,12.50,12.50,11.73,45,214.63,97
2025-09-16T19:39:02Z,13.00,13.00,17.52,45,190.69,99
2025-09-16T19:40:02Z,13.50,13.50,15.46,45,163.12,80
2025-09-16T19:41:02Z,14.00,14.00,19.73,45,243.69,91
2025-09-16T19:42:02Z,14.50,14.50,15.97,45,174.52,96
2025-09-16T19:43:02Z,10.54,14.29,14.01,45,228.03,85
2025-09-16T19:44:02Z,16.00,18.84,10.45,45,285.70,91
2025-09-16T19:45:02Z,16.48,19.02,13.13,45,156.40,82
2025-09-16T19:46:02Z,21.19,15.23,19.31,45,106.52,93
2025-09-16T19:47:02Z,20.25,19.64,11.01,45,200.70,81
2025-09-16T19:48:02Z,17.50,17.50,16.59,45,201.97,95
2025-09-16T19:49:02Z,18.00,18.00,12.42,45,178.66,96
2025-09-16T19:50:02Z,18.50,18.50,14.16,45,266.19,83
2025-09-16T19:51:02Z,19.00,19.00,17.31,45,199.04,96
2025-09-16T19:52:02Z,19.50,19.50,18.55,45,186.26,86
2025-09-16T19:53:02Z,19.81,22.38,13.17,45,212.41,87
2025-09-16T19:54:02Z,16.77,17.00,17.73,45,298.46,98
2025-09-16T19:55:02Z,25.04,16.77,13.08,45,260.51,100
2025-09-16T19:56:02Z,19.29,24.91,19.18,45,193.45,91
2025-09-16T19:57:02Z,17.88,22.03,16.22,45,184.05,89
2025-09-16T19:58:02Z,22.50,22.50,19.11,45,142.14,95
2025-09-16T19:59:02Z,23.00,23.00,14.08,45,147.15,87
2025-09-16T20:00:02Z,23.50,23.50,13.80,45,282.58,99
2025-09-16T20:01:02Z,24.00,24.00,12.91,45,134.53,95
2025-09-16T20:02:02Z,24.50,24.50,15.41,45,257.89,80
2025-09-16T20:03:02Z,22.07,21.97,18.14,45,154.61,91
2025-09-16T20:04:02Z,26.63,23.08,15.32,45,125.77,95
2025-09-16T20:05:02Z,23.07,21.04,15.42,45,261.62,91
2025-09-16T20:06:02Z,28.61,27.27,19.79,45,229.07,100
2025-09-16T20:07:02Z,28.63,29.96,10.92,45,212.76,89
2025-09-16T20:08:02Z,27.50,27.50,19.79,45,273.47,89
2025-09-16T20:09:02Z,28.00,28.00,17.35,45,145.31,91
2025-09-16T20:10:02Z,28.50,28.50,14.07,45,118.82,88
2025-09-16T20:11:02Z,29.00,29.00,18.39,45,159.31,97
2025-09-16T20:12:02Z,29.50,29.50,15.80,45,285.90,92
2025-09-16T20:13:02Z,32.24,28.06,15.10,45,142.19,93
2025-09-16T20:14:02Z,33.31,27.71,18.50,45,190.29,80
2025-09-16T20:15:02Z,29.25,34.86,10.74,45,172.23,87
2025-09-16T20:16:02Z,35.55,29.44,18.80,45,187.36,89
2025-09-16T20:17:02Z,31.72,33.08,12.32,45,261.69,80
2025-09-16T20:18:02Z,32.50,32.50,14.17,45,208.48,94
2025-09-16T20:19:02Z,33.00,33.00,17.89,45,111.51,89
2025-09-16T20:20:02Z,33.50,33.50,18.92,45,235.31,86
2025-09-16T20:21:02Z,34.00,34.00,16.69,45,275.20,88
2025-09-16T20:22:02Z,34.50,34.50,16.45,45,279.52,84
2025-09-16T20:23:02Z,30.90,32.97,10.09,45,265.17,87
2025-09-16T20:24:02Z,31.44,33.85,12.08,45,297.21,86
2025-09-16T20:25:02Z,35.35,31.27,11.75,45,203.20,89
2025-09-16T20:26:02Z,40.91,35.81,14.47,45,290.26,96
2025-09-16T20:27:02Z,39.71,38.44,11.26,45,272.67,82
2025-09-16T20:28:02Z,37.50,37.50,16.52,45,283.53,88
2025-09-16T20:29:02Z,38.00,38.00,12.84,45,148.91,93
2025-09-16T20:30:02Z,38.50,38.50,11.15,45,122.55,85
2025-09-16T20:31:02Z,39.00,39.00,15.77,45,255.35,84
2025-09-16T20:32:02Z,39.50,39.50,10.35,45,213.04,81
2025-09-16T20:33:02Z,43.12,43.92,13.91,45,198.09,84
2025-09-16T20:34:02Z,43.55,40.54,14.37,45,286.07,82
2025-09-16T20:35:02Z,36.79,36.52,19.38,45,101.02,92
2025-09-16T20:36:02Z,38.81,36.63,19.96,45,137.58,85
2025-09-16T20:37:02Z,40.85,43.75,10.17,45,181.82,97
2025-09-16T20:38:02Z,42.50,42.50,12.19,45,167.69,97
2025-09-16T20:39:02Z,43.00,43.00,19.23,45,158.25,93
2025-09-16T20:40:02Z,43.50,43.50,18.05,45,129.07,89
2025-09-16T20:41:02Z,44.00,44.00,14.14,45,267.12,93
2025-09-16T20:42:02Z,44.50,44.50,19.12,45,229.81,85
2025-09-16T20:43:02Z,41.13,48.09,11.84,45,156.28,95
2025-09-16T20:44:02Z,41.60,49.26,18.28,45,218.12,99
2025-09-16T20:45:02Z,47.64,48.92,13.62,45,189.37,83
2025-09-16T20:46:02Z,44.39,43.48,11.38,45,162.74,91
2025-09-16T20:47:02Z,43.51,49.33,19.19,45,221.17,98
2025-09-16T20:48:02Z,47.50,47.50,13.49,45,277.13,99
2025-09-16T20:49:02Z,48.00,48.00,16.63,45,272.80,98
2025-09-16T20:50:02Z,48.50,48.50,14.25,45,154.64,90
2025-09-16T20:51:02Z,49.00,49.00,11.07,45,148.05,85
2025-09-16T20:52:02Z,49.50,49.50,16.54,45,171.13,100
2025-09-16T20:53:02Z,48.20,50.91,10.89,45,246.27,81
2025-09-16T20:54:02Z,52.38,46.16,18.77,45,112.02,89
2025-09-16T20:55:02Z,50.93,52.65,14.90,45,292.45,96
2025-09-16T20:56:02Z,50.40,53.34,14.02,45,279.12,83
2025-09-16T20:57:02Z,51.69,56.31,13.71,45,292.42,91
