timestamp,x_coord,y_coord,speed_knots,heading_deg,depth_m,signal_strength
2025-09-16T19:13:02Z,-0.52,-0.50,11.13,45,149.02,91
2025-09-16T19:14:02Z,0.60,-0.18,10.06,48,249.71,93
2025-09-16T19:15:02Z,1.58,0.18,11.29,44,289.20,99
2025-09-16T19:16:02Z,2.29,1.14,17.82,47,169.86,86
2025-09-16T19:17:02Z,2.77,1.34,16.49,42,228.42,92
2025-09-16T19:18:02Z,3.10,2.70,17.28,48,219.66,96
2025-09-16T19:19:02Z,3.87,2.47,17.79,44,169.14,96
2025-09-16T19:20:02Z,3.78,2.59,12.85,40,130.06,99
2025-09-16T19:21:02Z,4.68,3.21,14.41,47,257.84,93
2025-09-16T19:22:02Z,4.36,4.32,19.48,44,236.60,89
2025-09-16T19:23:02Z,4.41,4.72,14.82,50,111.12,83
2025-09-16T19:24:02Z,4.92,5.38,16.85,41,164.81,85
2025-09-16T19:25:02Z,6.48,6.97,14.09,50,266.87,91
2025-09-16T19:26:02Z,6.80,6.04,13.77,49,283.68,81
2025-09-16T19:27:02Z,6.61,7.19,18.17,43,102.82,96
2025-09-16T19:28:02Z,7.85,7.92,12.90,50,253.91,83
2025-09-16T19:29:02Z,8.95,8.66,13.62,50,288.72,96
2025-09-16T19:30:02Z,8.44,7.82,12.97,42,133.28,86
2025-09-16T19:31:02Z,8.88,9.53,10.99,40,292.47,86
2025-09-16T19:32:02Z,10.03,9.21,15.74,46,145.16,98
2025-09-16T19:33:02Z,9.55,10.11,10.07,42,111.97,95
2025-09-16T19:34:02Z,9.74,10.56,15.27,50,215.87,92
2025-09-16T19:35:02Z,10.80,10.82,18.50,47,145.71,83
2025-09-16T19:36:02Z,11.77,11.10,12.41,49,250.61,84
2025-09-16T19:37:02Z,12.21,11.25,14.36,42,190.28,88
2025-09-16T19:38:02Z,12.58,11.62,10.48,50,172.61,98
2025-09-16T19:39:02Z,13.51,12.38,13.71,41,214.91,100
2025-09-16T19:40:02Z,12.71,12.72,12.18,41,129.07,95
