timestamp,x_coord,y_coord,speed_knots,heading_deg,depth_m,signal_strength
2025-09-16T19:13:02Z,0.00,0.00,19.30,45,165.92,82
2025-09-16T19:14:02Z,0.50,0.50,14.69,45,270.46,89
2025-09-16T19:15:02Z,1.00,1.00,17.97,45,107.32,99
2025-09-16T19:16:02Z,1.50,1.50,18.37,45,153.51,99
2025-09-16T19:17:02Z,2.00,2.00,11.68,45,210.23,95
2025-09-16T19:18:02Z,2.50,2.50,13.42,45,243.95,88
2025-09-16T19:19:02Z,3.00,3.00,11.62,45,177.50,89
2025-09-16T19:20:02Z,3.50,3.50,10.78,45,199.43,82
2025-09-16T19:21:02Z,4.00,4.00,11.15,45,187.86,80
2025-09-16T19:22:02Z,4.50,4.50,19.24,45,233.73,91
2025-09-16T19:23:02Z,5.00,5.00,11.05,45,269.66,86
2025-09-16T19:24:02Z,5.50,5.50,14.81,45,119.06,80
2025-09-16T19:25:02Z,6.00,6.00,18.90,45,163.23,99
2025-09-16T19:26:02Z,6.50,6.50,18.18,45,248.79,89
2025-09-16T19:27:02Z,7.00,7.00,15.17,45,112.82,83
2025-09-16T19:28:02Z,7.50,7.50,17.17,45,115.47,100
2025-09-16T19:29:02Z,8.00,8.00,18.29,45,108.19,89
2025-09-16T19:30:02Z,8.50,8.50,11.01,45,169.75,96
2025-09-16T19:31:02Z,9.00,9.00,13.82,45,193.69,90
2025-09-16T19:32:02Z,9.50,9.50,12.79,45,246.40,90
2025-09-16T19:33:02Z,10.00,10.00,12.99,45,184.73,97
2025-09-16T19:34:02Z,10.50,10.50,10.40,45,273.51,92
2025-09-16T19:35:02Z,11.00,11.00,17.74,45,262.64,95
2025-09-16T19:36:02Z,11.50,11.50,14.58,45,255.28,87
2025-09-16T19:37:02Z,12.00,12.00,11.41,45,131.13,95
2025-09-16T19:38:02Z,12.50,12.50,17.32,45,128.60,91
2025-09-16T19:39:02Z,13.00,13.00,17.72,45,150.25,85
2025-09-16T19:40:02Z,13.50,13.50,10.38,45,187.30,97
2025-09-16T19:41:02Z,14.00,14.00,11.25,45,224.72,98
2025-09-16T19:42:02Z,14.50,14.50,11.34,45,239.59,92
2025-09-16T19:43:02Z,15.00,15.00,14.40,45,158.15,89
2025-09-16T19:44:02Z,15.50,15.50,18.89,45,287.34,99
2025-09-16T19:45:02Z,16.00,16.00,19.81,45,124.73,87
2025-09-16T19:46:02Z,16.50,16.50,11.58,45,268.17,81
2025-09-16T19:47:02Z,17.00,17.00,11.80,45,144.19,96
2025-09-16T19:48:02Z,17.50,17.50,12.86,45,108.38,96
2025-09-16T19:49:02Z,18.00,18.00,19.56,45,164.35,100
2025-09-16T19:50:02Z,18.50,18.50,10.83,45,232.93,92
2025-09-16T19:51:02Z,19.00,19.00,17.30,45,159.42,87
2025-09-16T19:52:02Z,19.50,19.50,16.51,45,210.20,84
2025-09-16T19:53:02Z,20.00,20.00,19.43,45,190.60,98
2025-09-16T19:54:02Z,20.50,20.50,10.17,45,173.57,100
2025-09-16T19:55:02Z,21.00,21.00,19.35,45,181.31,95
2025-09-16T19:56:02Z,21.50,21.50,19.10,45,138.59,86
2025-09-16T19:57:02Z,22.00,22.00,18.89,45,273.36,84
2025-09-16T19:58:02Z,22.50,22.50,16.76,45,119.82,85
2025-09-16T19:59:02Z,23.00,23.00,15.52,45,157.44,99
2025-09-16T20:00:02Z,23.50,23.50,16.99,45,190.16,94
2025-09-16T20:01:02Z,24.00,24.00,10.11,45,154.88,95
2025-09-16T20:02:02Z,24.50,24.50,13.21,45,155.56,86
2025-09-16T20:03:02Z,25.00,25.00,10.46,45,215.10,81
2025-09-16T20:04:02Z,25.50,25.50,12.89,45,157.11,88
2025-09-16T20:05:02Z,26.00,26.00,12.77,45,163.48,93
2025-09-16T20:06:02Z,26.50,26.50,12.21,45,129.30,93
2025-09-16T20:07:02Z,27.00,27.00,14.71,45,138.85,94
2025-09-16T20:08:02Z,27.50,27.50,18.43,45,215.84,95
2025-09-16T20:09:02Z,28.00,28.00,10.03,45,157.52,86
2025-09-16T20:10:02Z,28.50,28.50,19.94,45,198.58,81
2025-09-16T20:11:02Z,29.00,29.00,15.43,45,170.93,94
2025-09-16T20:12:02Z,29.50,29.50,16.52,45,124.27,98
2025-09-16T20:13:02Z,30.00,30.00,15.70,45,282.24,97
2025-09-16T20:14:02Z,30.50,30.50,13.05,45,255.77,86
2025-09-16T20:15:02Z,31.00,31.00,10.91,45,118.22,86
2025-09-16T20:16:02Z,31.50,31.50,10.59,45,287.51,88
2025-09-16T20:17:02Z,32.00,32.00,11.87,45,278.54,84
2025-09-16T20:18:02Z,32.50,32.50,12.00,45,296.96,98
2025-09-16T20:19:02Z,33.00,33.00,15.09,45,244.97,94
2025-09-16T20:20:02Z,33.50,33.50,15.41,45,201.86,91
2025-09-16T20:21:02Z,34.00,34.00,12.34,45,278.89,92
2025-09-16T20:22:02Z,34.50,34.50,13.07,45,235.08,100
2025-09-16T20:23:02Z,35.00,35.00,16.98,45,265.31,92
2025-09-16T20:24:02Z,35.50,35.50,15.23,45,145.62,83
2025-09-16T20:25:02Z,36.00,36.00,16.70,45,215.32,90
2025-09-16T20:26:02Z,36.50,36.50,12.91,45,283.76,88
2025-09-16T20:27:02Z,37.00,37.00,15.20,45,234.19,81
2025-09-16T20:28:02Z,37.50,37.50,19.00,45,278.37,92
2025-09-16T20:29:02Z,38.00,38.00,11.90,45,227.65,100
2025-09-16T20:30:02Z,38.50,38.50,18.28,45,258.62,97
2025-09-16T20:31:02Z,39.00,39.00,19.50,45,158.97,96
2025-09-16T20:32:02Z,39.50,39.50,16.38,45,184.48,90
2025-09-16T20:33:02Z,40.00,40.00,10.26,45,247.75,84
2025-09-16T20:34:02Z,40.50,40.50,15.75,45,286.87,91
2025-09-16T20:35:02Z,41.00,41.00,14.80,45,211.55,89
2025-09-16T20:36:02Z,41.50,41.50,14.33,45,237.20,95
2025-09-16T20:37:02Z,42.00,42.00,12.48,45,111.86,99
2025-09-16T20:38:02Z,42.50,42.50,16.98,45,251.48,95
2025-09-16T20:39:02Z,43.00,43.00,18.69,45,140.61,97
2025-09-16T20:40:02Z,43.50,43.50,17.27,45,223.28,87
2025-09-16T20:41:02Z,44.00,44.00,10.97,45,267.05,85
2025-09-16T20:42:02Z,44.50,44.50,11.87,45,231.15,85
2025-09-16T20:43:02Z,45.00,45.00,13.67,45,275.11,80
2025-09-16T20:44:02Z,45.50,45.50,11.13,45,225.66,89
