timestamp,x_coord,y_coord,speed_knots,heading_deg,depth_m,signal_strength
2025-09-16T19:13:02Z,-0.76,-0.36,17.86,42,194.29,84
2025-09-16T19:14:02Z,0.16,0.66,10.77,45,250.59,96
2025-09-16T19:15:02Z,1.50,1.47,10.15,49,133.59,86
2025-09-16T19:16:02Z,1.87,1.10,12.56,44,137.99,98
2025-09-16T19:17:02Z,2.02,2.68,13.25,49,179.49,95
2025-09-16T19:18:02Z,3.47,1.83,19.37,43,238.68,80
2025-09-16T19:19:02Z,2.81,3.41,18.58,44,257.25,90
2025-09-16T19:20:02Z,4.18,4.38,13.34,44,276.25,94
2025-09-16T19:21:02Z,3.31,4.23,19.76,40,145.20,80
2025-09-16T19:22:02Z,5.44,5.26,17.25,48,158.11,86
2025-09-16T19:23:02Z,5.39,5.41,15.18,49,203.80,83
2025-09-16T19:24:02Z,5.12,4.76,14.04,48,130.79,83
2025-09-16T19:25:02Z,5.20,5.75,10.32,43,181.31,90
2025-09-16T19:26:02Z,5.88,7.08,13.11,45,265.49,81
2025-09-16T19:27:02Z,6.14,7.24,10.69,48,208.47,98
2025-09-16T19:28:02Z,7.24,8.01,12.49,47,297.54,80
2025-09-16T19:29:02Z,7.09,8.69,19.39,48,171.40,80
2025-09-16T19:30:02Z,9.09,9.02,18.62,40,119.73,85
2025-09-16T19:31:02Z,9.69,9.59,12.39,42,132.54,88
2025-09-16T19:32:02Z,9.23,9.01,15.46,49,206.70,84
2025-09-16T19:33:02Z,10.26,9.26,18.83,48,172.62,88
2025-09-16T19:34:02Z,11.16,11.41,18.38,50,124.82,99
2025-09-16T19:35:02Z,10.79,11.83,12.17,50,228.76,96
2025-09-16T19:36:02Z,11.25,12.10,11.28,46,264.90,94
2025-09-16T19:37:02Z,12.03,11.93,17.96,43,148.09,86
2025-09-16T19:38:02Z,13.03,12.83,13.94,43,146.02,87
2025-09-16T19:39:02Z,12.47,13.17,16.30,49,222.99,91
2025-09-16T19:40:02Z,13.91,13.03,12.08,41,186.07,88
2025-09-16T19:41:02Z,13.64,13.10,14.43,48,281.17,85
2025-09-16T19:42:02Z,14.28,14.67,18.62,46,201.37,83
2025-09-16T19:43:02Z,14.12,14.48,16.64,45,194.82,80
2025-09-16T19:44:02Z,14.88,15.91,16.19,48,132.21,93
2025-09-16T19:45:02Z,15.47,15.38,16.20,45,125.89,84
2025-09-16T19:46:02Z,16.64,16.47,14.62,50,274.04,83
2025-09-16T19:47:02Z,16.34,16.72,12.70,43,192.58,82
2025-09-16T19:48:02Z,16.73,17.14,16.54,49,288.83,87
2025-09-16T19:49:02Z,18.50,18.87,17.90,45,125.63,85
2025-09-16T19:50:02Z,17.89,18.48,18.40,44,289.48,96
2025-09-16T19:51:02Z,19.98,18.78,18.64,41,152.69,90
2025-09-16T19:52:02Z,19.44,19.30,17.41,40,295.14,88
2025-09-16T19:53:02Z,20.04,19.85,16.77,48,153.35,100
2025-09-16T19:54:02Z,21.32,21.44,18.27,44,272.25,93
2025-09-16T19:55:02Z,21.60,21.76,12.67,41,118.83,80
2025-09-16T19:56:02Z,20.51,20.57,17.62,42,166.00,86
2025-09-16T19:57:02Z,21.01,22.16,13.41,43,162.80,85
2025-09-16T19:58:02Z,23.47,22.06,17.17,49,176.12,94
2025-09-16T19:59:02Z,23.02,22.52,14.07,42,295.85,99
2025-09-16T20:00:02Z,23.74,23.76,16.90,42,284.25,86
2025-09-16T20:01:02Z,23.75,23.52,16.09,45,228.71,91
2025-09-16T20:02:02Z,25.42,24.15,19.31,43,230.01,90
2025-09-16T20:03:02Z,24.71,25.77,13.40,41,243.61,96
2025-09-16T20:04:02Z,25.70,24.95,15.98,41,213.66,100
2025-09-16T20:05:02Z,25.67,26.49,13.33,42,290.57,97
2025-09-16T20:06:02Z,26.40,26.56,11.80,45,214.58,80
2025-09-16T20:07:02Z,26.99,27.44,12.07,40,245.47,81
2025-09-16T20:08:02Z,27.35,27.74,19.67,48,170.69,94
2025-09-16T20:09:02Z,28.03,28.69,17.47,49,205.25,88
2025-09-16T20:10:02Z,29.47,28.98,19.95,47,139.90,85
2025-09-16T20:11:02Z,28.70,28.97,17.00,43,187.44,88
2025-09-16T20:12:02Z,29.24,30.05,12.72,49,282.73,97
2025-09-16T20:13:02Z,29.25,30.37,11.73,44,182.61,93
2025-09-16T20:14:02Z,30.72,30.60,14.34,43,252.33,91
2025-09-16T20:15:02Z,31.52,30.63,19.30,42,127.19,86
2025-09-16T20:16:02Z,31.49,30.65,19.74,46,210.70,87
2025-09-16T20:17:02Z,31.99,32.27,17.28,45,134.22,90
2025-09-16T20:18:02Z,32.61,32.15,14.21,40,225.22,89
2025-09-16T20:19:02Z,33.63,32.96,11.66,49,265.27,80
2025-09-16T20:20:02Z,33.65,33.97,12.07,41,114.31,87
2025-09-16T20:21:02Z,33.16,33.81,11.68,41,125.67,84
2025-09-16T20:22:02Z,34.87,34.95,18.21,50,289.44,81
2025-09-16T20:23:02Z,35.03,34.98,17.49,40,244.48,82
2025-09-16T20:24:02Z,34.95,35.09,14.53,44,128.68,85
2025-09-16T20:25:02Z,35.10,36.63,17.78,50,240.90,85
2025-09-16T20:26:02Z,36.51,36.09,14.21,46,166.18,93
2025-09-16T20:27:02Z,36.49,36.38,17.88,42,186.51,89
2025-09-16T20:28:02Z,37.20,37.07,19.82,44,284.28,86
2025-09-16T20:29:02Z,38.45,37.42,18.48,43,126.49,89
2025-09-16T20:30:02Z,38.49,38.87,15.61,41,149.37,80
2025-09-16T20:31:02Z,38.62,39.18,13.44,47,123.19,99
2025-09-16T20:32:02Z,38.82,39.78,17.39,44,126.65,85
2025-09-16T20:33:02Z,39.30,40.94,18.15,46,156.78,96
2025-09-16T20:34:02Z,41.02,41.28,14.52,45,189.72,88
2025-09-16T20:35:02Z,41.21,40.78,18.08,49,157.37,92
2025-09-16T20:36:02Z,41.48,41.54,11.16,45,172.11,98
2025-09-16T20:37:02Z,41.10,41.76,14.56,41,155.72,80
2025-09-16T20:38:02Z,42.96,42.05,13.36,47,172.42,81
2025-09-16T20:39:02Z,43.37,42.59,19.95,41,123.23,82
2025-09-16T20:40:02Z,43.13,44.34,13.44,40,215.26,86
2025-09-16T20:41:02Z,43.11,43.18,14.47,49,162.61,97
2025-09-16T20:42:02Z,45.40,44.13,17.22,45,117.00,100
2025-09-16T20:43:02Z,44.56,44.22,17.03,50,149.38,96
2025-09-16T20:44:02Z,45.59,44.70,13.42,42,217.18,85
2025-09-16T20:45:02Z,46.05,46.62,10.26,46,196.91,81
2025-09-16T20:46:02Z,45.85,47.22,17.79,47,203.40,87
2025-09-16T20:47:02Z,46.88,46.67,10.52,49,120.71,98
2025-09-16T20:48:02Z,47.40,46.58,13.90,43,153.14,98
2025-09-16T20:49:02Z,48.66,48.05,16.03,44,212.04,93
2025-09-16T20:50:02Z,47.94,47.52,12.48,48,174.56,89
2025-09-16T20:51:02Z,48.81,49.03,17.42,48,109.57,90
2025-09-16T20:52:02Z,49.01,50.44,19.88,46,210.72,82
2025-09-16T20:53:02Z,49.84,49.92,18.78,44,211.71,99
2025-09-16T20:54:02Z,50.12,50.15,17.53,50,230.84,98
2025-09-16T20:55:02Z,51.20,51.25,12.49,40,231.08,98
2025-09-16T20:56:02Z,50.76,51.65,13.65,40,118.41,97
2025-09-16T20:57:02Z,51.31,52.38,17.46,41,177.72,95
2025-09-16T20:58:02Z,52.87,52.23,17.51,43,269.37,99
2025-09-16T20:59:02Z,52.85,53.99,17.32,41,273.90,97
2025-09-16T21:00:02Z,53.42,52.51,19.79,49,133.22,98
2025-09-16T21:01:02Z,54.81,53.15,12.70,49,250.88,90
2025-09-16T21:02:02Z,53.53,53.50,13.36,47,243.38,91
2025-09-16T21:03:02Z,55.69,54.27,14.33,49,109.37,88
2025-09-16T21:04:02Z,56.36,54.72,12.43,41,299.51,83
2025-09-16T21:05:02Z,56.15,55.44,10.51,47,151.30,92
2025-09-16T21:06:02Z,56.01,56.99,15.55,42,249.60,95
2025-09-16T21:07:02Z,57.05,56.54,16.29,43,275.94,88
2025-09-16T21:08:02Z,58.41,56.89,16.30,48,228.63,91
2025-09-16T21:09:02Z,58.27,58.64,19.54,42,229.38,97
2025-09-16T21:10:02Z,59.14,59.23,16.04,46,297.20,99
2025-09-16T21:11:02Z,59.71,59.67,18.29,45,119.12,99
2025-09-16T21:12:02Z,59.89,59.98,18.20,45,238.49,90
2025-09-16T21:13:02Z,59.15,60.13,18.02,46,258.49,100
2025-09-16T21:14:02Z,60.32,59.63,13.89,47,137.09,97
2025-09-16T21:15:02Z,61.18,60.37,15.57,48,150.09,86
2025-09-16T21:16:02Z,61.67,60.62,17.64,48,133.36,87
2025-09-16T21:17:02Z,61.89,61.26,15.49,42,246.45,85
2025-09-16T21:18:02Z,63.33,61.76,13.39,47,228.38,81
2025-09-16T21:19:02Z,62.92,63.65,12.59,49,148.78,92
2025-09-16T21:20:02Z,64.11,63.29,10.04,50,148.53,83
2025-09-16T21:21:02Z,64.85,64.86,14.47,50,229.68,93
2025-09-16T21:22:02Z,65.45,64.11,12.19,50,271.12,85
2025-09-16T21:23:02Z,65.99,64.56,12.27,41,144.87,81
2025-09-16T21:24:02Z,65.14,65.35,16.91,46,280.89,100
2025-09-16T21:25:02Z,65.69,66.17,10.45,50,190.38,81
2025-09-16T21:26:02Z,66.25,65.59,10.33,50,210.68,88
2025-09-16T21:27:02Z,66.16,66.49,18.04,44,250.00,92
2025-09-16T21:28:02Z,67.45,67.98,17.24,46,217.65,98
2025-09-16T21:29:02Z,68.69,68.17,12.51,48,109.90,90
2025-09-16T21:30:02Z,68.30,67.59,12.60,40,156.01,95
2025-09-16T21:31:02Z,68.20,69.59,16.56,44,167.84,99
2025-09-16T21:32:02Z,69.03,68.52,19.71,46,296.45,86
2025-09-16T21:33:02Z,69.28,70.64,10.95,41,231.23,94
2025-09-16T21:34:02Z,70.54,70.82,18.45,44,143.86,81
2025-09-16T21:35:02Z,71.85,70.75,18.54,49,200.30,80
2025-09-16T21:36:02Z,70.75,72.38,16.17,48,196.35,98
2025-09-16T21:37:02Z,71.47,71.50,10.04,40,185.15,86
2025-09-16T21:38:02Z,72.42,71.64,16.33,46,230.62,86
2025-09-16T21:39:02Z,72.12,72.90,16.04,46,152.70,99
2025-09-16T21:40:02Z,74.19,74.48,13.74,45,255.34,99
2025-09-16T21:41:02Z,74.12,73.73,17.60,48,155.75,89
2025-09-16T21:42:02Z,73.57,74.57,19.22,47,106.75,85
2025-09-16T21:43:02Z,75.50,75.65,12.22,41,298.33,93
2025-09-16T21:44:02Z,74.92,75.61,15.36,45,121.42,82
2025-09-16T21:45:02Z,75.09,75.43,11.98,41,124.75,83
2025-09-16T21:46:02Z,75.88,76.49,13.86,43,184.49,90
2025-09-16T21:47:02Z,76.71,76.35,14.55,48,115.01,91
2025-09-16T21:48:02Z,76.52,76.80,12.00,44,270.76,89
2025-09-16T21:49:02Z,78.78,78.03,11.72,50,212.69,85
2025-09-16T21:50:02Z,79.41,78.02,17.09,44,125.69,85
2025-09-16T21:51:02Z,78.12,79.61,19.89,47,196.71,94
2025-09-16T21:52:02Z,79.32,80.11,12.77,46,276.94,80
2025-09-16T21:53:02Z,80.25,79.54,19.16,47,274.94,80
2025-09-16T21:54:02Z,79.82,80.98,17.24,42,242.27,100
2025-09-16T21:55:02Z,81.07,80.91,18.70,43,191.51,94
2025-09-16T21:56:02Z,80.99,81.70,15.92,40,296.77,96
2025-09-16T21:57:02Z,82.26,81.20,11.78,45,167.46,94
2025-09-16T21:58:02Z,81.53,82.52,10.20,43,203.98,89
2025-09-16T21:59:02Z,82.59,83.84,12.32,40,182.81,85
2025-09-16T22:00:02Z,84.49,83.35,17.98,46,229.55,84
2025-09-16T22:01:02Z,83.77,84.19,18.57,48,249.42,82
2025-09-16T22:02:02Z,84.27,85.03,19.39,48,129.66,96
2025-09-16T22:03:02Z,84.96,85.89,15.50,48,193.46,81
2025-09-16T22:04:02Z,86.21,85.64,13.53,50,190.59,97
2025-09-16T22:05:02Z,86.62,86.53,18.43,47,166.70,99
2025-09-16T22:06:02Z,87.01,86.81,11.05,48,256.62,93
2025-09-16T22:07:02Z,87.39,86.68,17.32,45,188.40,84
2025-09-16T22:08:02Z,88.19,88.24,19.02,43,153.91,100
2025-09-16T22:09:02Z,88.44,87.71,17.61,43,186.65,85
2025-09-16T22:10:02Z,88.62,87.66,11.62,47,243.01,100
2025-09-16T22:11:02Z,88.75,88.01,16.72,49,219.11,88
2025-09-16T22:12:02Z,88.52,89.99,18.12,47,143.11,99
2025-09-16T22:13:02Z,89.22,90.51,14.73,49,294.02,100
2025-09-16T22:14:02Z,90.55,89.55,18.19,44,208.88,80
2025-09-16T22:15:02Z,90.83,90.56,17.49,50,248.18,87
2025-09-16T22:16:02Z,92.12,91.09,10.50,43,299.82,86
2025-09-16T22:17:02Z,92.28,91.17,15.93,49,282.79,85
2025-09-16T22:18:02Z,91.90,92.27,13.35,43,226.22,90
2025-09-16T22:19:02Z,92.86,93.72,11.62,44,162.74,92
2025-09-16T22:20:02Z,93.95,93.92,18.10,44,153.76,100
2025-09-16T22:21:02Z,94.61,93.41,14.06,50,146.23,90
2025-09-16T22:22:02Z,95.05,93.71,16.88,50,146.47,81
2025-09-16T22:23:02Z,94.07,94.88,10.22,47,253.12,80
2025-09-16T22:24:02Z,96.27,94.80,11.77,49,286.99,100
2025-09-16T22:25:02Z,95.56,95.92,14.26,48,274.53,87
2025-09-16T22:26:02Z,96.60,95.96,15.97,47,233.28,84
2025-09-16T22:27:02Z,97.73,96.57,15.80,49,193.23,80
2025-09-16T22:28:02Z,98.10,97.57,14.31,42,117.67,84
2025-09-16T22:29:02Z,97.29,97.77,15.23,41,194.52,90
2025-09-16T22:30:02Z,99.03,98.44,16.28,45,237.99,100
2025-09-16T22:31:02Z,98.76,99.86,10.80,48,278.32,81
2025-09-16T22:32:02Z,100.27,99.06,12.38,41,160.60,95
