timestamp,x_coord,y_coord,speed_knots,heading_deg,depth_m,signal_strength
2025-09-16T19:13:02Z,0.31,-0.48,17.83,42,136.03,89
2025-09-16T19:14:02Z,-0.15,0.44,10.17,45,136.57,80
2025-09-16T19:15:02Z,0.01,1.14,12.44,47,201.06,99
2025-09-16T19:16:02Z,1.31,0.99,18.47,41,191.68,99
2025-09-16T19:17:02Z,2.34,2.23,14.60,43,213.82,80
2025-09-16T19:18:02Z,1.82,1.55,19.25,45,238.57,87
2025-09-16T19:19:02Z,3.01,3.58,16.77,46,213.45,83
2025-09-16T19:20:02Z,2.56,3.87,16.45,41,279.53,90
2025-09-16T19:21:02Z,4.69,3.40,10.45,41,115.66,80
2025-09-16T19:22:02Z,3.75,4.72,12.90,50,246.37,89
2025-09-16T19:23:02Z,5.38,5.57,17.38,45,132.50,80
2025-09-16T19:24:02Z,4.87,5.22,15.67,49,130.74,83
2025-09-16T19:25:02Z,5.89,5.85,18.21,44,112.03,91
2025-09-16T19:26:02Z,6.21,5.92,11.19,50,279.69,87
2025-09-16T19:27:02Z,6.16,7.85,19.25,46,112.94,94
2025-09-16T19:28:02Z,7.39,8.45,18.37,45,164.07,95
2025-09-16T19:29:02Z,7.55,7.48,18.34,43,148.82,80
2025-09-16T19:30:02Z,8.20,8.87,15.89,48,201.16,94
2025-09-16T19:31:02Z,8.12,8.97,11.88,44,283.89,80
2025-09-16T19:32:02Z,8.53,8.69,19.16,42,270.42,91
2025-09-16T19:33:02Z,9.21,10.14,16.71,47,124.19,83
2025-09-16T19:34:02Z,10.87,9.69,12.11,40,135.00,88
2025-09-16T19:35:02Z,11.22,11.94,14.30,42,125.37,98
2025-09-16T19:36:02Z,11.86,11.46,13.91,48,112.37,87
2025-09-16T19:37:02Z,12.61,12.37,14.20,45,140.46,92
2025-09-16T19:38:02Z,13.35,12.06,11.39,48,117.55,100
2025-09-16T19:39:02Z,13.52,13.49,15.94,46,207.89,86
2025-09-16T19:40:02Z,12.72,12.91,12.25,48,115.65,98
2025-09-16T19:41:02Z,13.10,13.43,10.78,50,210.61,98
2025-09-16T19:42:02Z,13.84,14.84,12.37,44,151.53,87
2025-09-16T19:43:02Z,14.19,15.62,11.09,49,196.22,85
2025-09-16T19:44:02Z,16.29,16.00,14.00,45,181.30,82
2025-09-16T19:45:02Z,16.07,16.61,19.40,43,202.26,87
2025-09-16T19:46:02Z,17.05,16.49,11.11,48,153.82,96
2025-09-16T19:47:02Z,16.98,16.01,13.09,50,223.23,81
2025-09-16T19:48:02Z,18.22,16.57,17.78,46,248.45,89
2025-09-16T19:49:02Z,17.12,18.26,18.81,46,266.19,93
2025-09-16T19:50:02Z,17.76,19.27,13.16,41,220.66,98
2025-09-16T19:51:02Z,18.31,18.07,10.28,45,148.96,97
2025-09-16T19:52:02Z,18.60,18.99,12.35,50,142.52,91
2025-09-16T19:53:02Z,20.01,19.80,18.98,40,197.01,81
2025-09-16T19:54:02Z,21.04,21.48,19.66,44,232.28,90
2025-09-16T19:55:02Z,20.81,20.80,18.72,46,107.12,91
2025-09-16T19:56:02Z,21.10,20.81,10.81,48,247.20,89
2025-09-16T19:57:02Z,21.22,22.99,16.51,41,170.03,91
2025-09-16T19:58:02Z,22.88,21.57,19.85,40,177.90,95
2025-09-16T19:59:02Z,23.06,22.25,11.22,42,229.10,87
2025-09-16T20:00:02Z,23.00,23.75,19.24,44,211.80,95
2025-09-16T20:01:02Z,23.93,24.08,12.75,40,258.20,80
2025-09-16T20:02:02Z,24.40,24.03,16.36,48,169.79,94
2025-09-16T20:03:02Z,25.13,25.17,19.01,46,207.06,98
2025-09-16T20:04:02Z,26.12,25.42,12.03,46,137.66,95
2025-09-16T20:05:02Z,25.82,26.72,17.73,47,161.35,80
2025-09-16T20:06:02Z,26.05,26.09,15.02,44,299.07,83
2025-09-16T20:07:02Z,26.43,26.02,18.22,48,213.30,90
2025-09-16T20:08:02Z,28.14,26.87,17.99,41,297.23,100
2025-09-16T20:09:02Z,27.21,28.83,11.43,41,147.83,95
2025-09-16T20:10:02Z,29.00,28.66,18.00,41,136.79,80
2025-09-16T20:11:02Z,29.40,28.99,17.15,50,143.55,95
2025-09-16T20:12:02Z,29.66,30.12,15.18,40,143.10,89
2025-09-16T20:13:02Z,30.21,30.18,12.51,41,154.69,100
2025-09-16T20:14:02Z,30.15,31.41,10.30,50,188.71,81
2025-09-16T20:15:02Z,30.71,31.03,14.09,40,171.89,89
2025-09-16T20:16:02Z,32.22,30.52,12.22,44,137.58,86
2025-09-16T20:17:02Z,32.81,32.53,12.00,42,270.60,90
2025-09-16T20:18:02Z,31.95,32.13,18.43,44,297.55,83
2025-09-16T20:19:02Z,33.31,33.65,18.64,41,246.78,91
2025-09-16T20:20:02Z,33.33,34.41,15.17,46,133.26,99
2025-09-16T20:21:02Z,33.60,33.45,10.10,50,164.87,89
2025-09-16T20:22:02Z,33.74,33.81,17.59,43,161.24,81
2025-09-16T20:23:02Z,34.61,35.99,18.30,49,190.09,91
2025-09-16T20:24:02Z,36.27,34.84,12.96,50,206.70,100
2025-09-16T20:25:02Z,35.63,36.38,16.85,44,192.06,89
2025-09-16T20:26:02Z,37.20,35.94,12.52,50,110.26,82
2025-09-16T20:27:02Z,36.49,37.94,12.20,42,121.55,89
2025-09-16T20:28:02Z,37.26,37.62,17.06,40,158.27,92
2025-09-16T20:29:02Z,38.45,38.40,12.32,48,289.37,93
2025-09-16T20:30:02Z,37.61,37.90,10.29,40,294.64,87
2025-09-16T20:31:02Z,39.64,38.44,15.71,46,281.02,95
2025-09-16T20:32:02Z,39.11,39.54,18.26,45,116.13,88
2025-09-16T20:33:02Z,40.58,39.33,17.41,43,192.71,100
2025-09-16T20:34:02Z,39.97,40.99,15.16,49,187.64,94
2025-09-16T20:35:02Z,40.96,40.68,15.22,49,121.64,100
2025-09-16T20:36:02Z,41.22,41.43,19.27,40,174.84,84
2025-09-16T20:37:02Z,42.70,41.95,16.32,45,136.68,96
2025-09-16T20:38:02Z,43.19,41.59,17.09,46,293.46,92
2025-09-16T20:39:02Z,43.83,42.13,11.71,41,111.45,81
2025-09-16T20:40:02Z,42.59,42.62,14.88,49,102.74,94
2025-09-16T20:41:02Z,43.94,44.86,10.99,46,138.71,91
2025-09-16T20:42:02Z,44.14,43.55,16.70,48,224.73,80
2025-09-16T20:43:02Z,44.48,45.11,13.72,45,144.25,95
2025-09-16T20:44:02Z,44.94,45.69,13.75,49,278.67,89
2025-09-16T20:45:02Z,46.67,45.34,15.90,48,152.57,80
2025-09-16T20:46:02Z,46.48,45.98,12.11,44,150.42,100
