timestamp,x_coord,y_coord,speed_knots,heading_deg,depth_m,signal_strength
2025-09-16T19:13:02Z,0.00,0.00,14.17,45,107.46,85
2025-09-16T19:14:02Z,0.50,0.50,18.01,45,134.94,98
2025-09-16T19:15:02Z,1.00,1.00,17.60,45,216.55,97
2025-09-16T19:16:02Z,1.50,1.50,17.96,45,189.21,95
2025-09-16T19:17:02Z,2.00,2.00,14.10,45,166.45,81
2025-09-16T19:18:02Z,2.50,2.50,11.27,45,189.48,93
2025-09-16T19:19:02Z,3.00,3.00,13.67,45,111.65,95
2025-09-16T19:20:02Z,3.50,3.50,17.94,45,229.68,83
2025-09-16T19:21:02Z,4.00,4.00,17.83,45,144.45,91
2025-09-16T19:22:02Z,4.50,4.50,12.85,45,258.44,81
2025-09-16T19:23:02Z,5.00,5.00,12.83,45,153.28,94
2025-09-16T19:24:02Z,5.50,5.50,12.82,45,260.16,96
2025-09-16T19:25:02Z,6.00,6.00,11.22,45,183.29,94
2025-09-16T19:26:02Z,6.50,6.50,17.31,45,262.60,96
2025-09-16T19:27:02Z,7.00,7.00,10.30,45,132.06,96
2025-09-16T19:28:02Z,7.50,7.50,15.56,45,207.32,83
2025-09-16T19:29:02Z,8.00,8.00,18.76,45,254.88,81
2025-09-16T19:30:02Z,8.50,8.50,15.26,45,295.66,100
2025-09-16T19:31:02Z,9.00,9.00,16.79,45,211.50,98
2025-09-16T19:32:02Z,9.50,9.50,10.56,45,243.88,96
2025-09-16T19:33:02Z,10.00,10.00,18.33,45,250.48,88
2025-09-16T19:34:02Z,10.50,10.50,17.71,45,207.67,83
2025-09-16T19:35:02Z,11.00,11.00,13.36,45,220.06,85
2025-09-16T19:36:02Z,11.50,11.50,17.61,45,131.64,99
2025-09-16T19:37:02Z,12.00,12.00,13.30,45,182.06,93
2025-09-16T19:38:02Z,12.50,12.50,20.00,45,216.63,80
2025-09-16T19:39:02Z,13.00,13.00,10.43,45,272.71,90
2025-09-16T19:40:02Z,13.50,13.50,18.96,45,233.26,90
2025-09-16T19:41:02Z,14.00,14.00,11.65,45,259.10,82
2025-09-16T19:42:02Z,14.50,14.50,17.64,45,158.15,91
2025-09-16T19:43:02Z,15.00,15.00,13.50,45,244.30,97
2025-09-16T19:44:02Z,15.50,15.50,16.22,45,129.71,82
2025-09-16T19:45:02Z,16.00,16.00,19.44,45,285.96,98
2025-09-16T19:46:02Z,16.50,16.50,15.93,45,270.73,92
2025-09-16T19:47:02Z,17.00,17.00,14.72,45,258.94,94
2025-09-16T19:48:02Z,17.50,17.50,19.41,45,119.05,95
2025-09-16T19:49:02Z,18.00,18.00,11.68,45,173.20,100
2025-09-16T19:50:02Z,18.50,18.50,10.03,45,270.76,93
2025-09-16T19:51:02Z,19.00,19.00,11.05,45,156.09,98
2025-09-16T19:52:02Z,19.50,19.50,15.56,45,111.11,96
2025-09-16T19:53:02Z,20.00,20.00,11.14,45,222.98,93
2025-09-16T19:54:02Z,20.50,20.50,19.58,45,277.57,96
2025-09-16T19:55:02Z,21.00,21.00,18.72,45,237.48,85
2025-09-16T19:56:02Z,21.50,21.50,13.77,45,297.93,88
