timestamp,x_coord,y_coord,speed_knots,heading_deg,depth_m,signal_strength
2025-09-16T19:13:02Z,0.00,0.00,16.43,45,166.77,92
2025-09-16T19:14:02Z,0.50,0.50,13.49,45,167.89,89
2025-09-16T19:15:02Z,1.00,1.00,10.52,45,158.91,85
2025-09-16T19:16:02Z,1.50,1.50,14.67,45,281.23,84
2025-09-16T19:17:02Z,2.00,2.00,14.38,45,161.89,83
2025-09-16T19:18:02Z,2.50,2.50,11.31,45,217.62,93
2025-09-16T19:19:02Z,3.00,3.00,18.97,45,233.74,87
2025-09-16T19:20:02Z,3.50,3.50,17.52,45,155.70,86
2025-09-16T19:21:02Z,4.00,4.00,11.93,45,164.96,89
2025-09-16T19:22:02Z,4.50,4.50,19.17,45,271.63,81
2025-09-16T19:23:02Z,5.00,5.00,19.92,45,283.46,99
2025-09-16T19:24:02Z,5.50,5.50,11.20,45,254.05,98
2025-09-16T19:25:02Z,6.00,6.00,17.41,45,136.81,95
2025-09-16T19:26:02Z,6.50,6.50,10.29,45,219.18,99
2025-09-16T19:27:02Z,7.00,7.00,11.28,45,197.13,96
2025-09-16T19:28:02Z,7.50,7.50,18.94,45,145.03,89
2025-09-16T19:29:02Z,8.00,8.00,11.47,45,109.01,86
2025-09-16T19:30:02Z,8.50,8.50,14.25,45,268.30,94
2025-09-16T19:31:02Z,9.00,9.00,11.94,45,297.68,89
2025-09-16T19:32:02Z,9.50,9.50,17.18,45,184.47,89
2025-09-16T19:33:02Z,10.00,10.00,17.00,45,261.75,97
2025-09-16T19:34:02Z,10.50,10.50,19.06,45,253.97,97
2025-09-16T19:35:02Z,11.00,11.00,12.40,45,141.40,83
2025-09-16T19:36:02Z,11.50,11.50,16.04,45,144.71,87
2025-09-16T19:37:02Z,12.00,12.00,14.69,45,139.52,94
2025-09-16T19:38:02Z,12.50,12.50,17.02,45,214.87,98
2025-09-16T19:39:02Z,13.00,13.00,12.83,45,207.71,85
2025-09-16T19:40:02Z,13.50,13.50,16.73,45,271.85,81
2025-09-16T19:41:02Z,14.00,14.00,16.13,45,217.71,89
2025-09-16T19:42:02Z,14.50,14.50,10.30,45,122.65,100
2025-09-16T19:43:02Z,15.00,15.00,13.69,45,154.79,89
2025-09-16T19:44:02Z,15.50,15.50,17.14,45,287.16,91
2025-09-16T19:45:02Z,16.00,16.00,17.86,45,271.20,89
2025-09-16T19:46:02Z,16.50,16.50,10.88,45,280.99,92
2025-09-16T19:47:02Z,17.00,17.00,17.66,45,252.78,94
2025-09-16T19:48:02Z,17.50,17.50,17.94,45,187.26,90
2025-09-16T19:49:02Z,18.00,18.00,13.43,45,101.02,98
2025-09-16T19:50:02Z,18.50,18.50,17.03,45,174.32,99
2025-09-16T19:51:02Z,19.00,19.00,10.73,45,188.13,96
2025-09-16T19:52:02Z,19.50,19.50,18.62,45,189.71,94
2025-09-16T19:53:02Z,20.00,20.00,16.34,45,299.32,94
2025-09-16T19:54:02Z,20.50,20.50,11.23,45,142.19,87
2025-09-16T19:55:02Z,21.00,21.00,13.41,45,223.72,100
2025-09-16T19:56:02Z,21.50,21.50,11.68,45,112.45,97
2025-09-16T19:57:02Z,22.00,22.00,16.68,45,215.01,80
2025-09-16T19:58:02Z,22.50,22.50,17.24,45,189.82,96
2025-09-16T19:59:02Z,23.00,23.00,15.90,45,138.02,91
2025-09-16T20:00:02Z,23.50,23.50,13.98,45,239.96,90
2025-09-16T20:01:02Z,24.00,24.00,13.19,45,255.32,80
2025-09-16T20:02:02Z,24.50,24.50,14.62,45,149.29,86
2025-09-16T20:03:02Z,25.00,25.00,16.01,45,125.55,81
2025-09-16T20:04:02Z,25.50,25.50,16.32,45,280.74,98
2025-09-16T20:05:02Z,26.00,26.00,18.35,45,102.34,81
2025-09-16T20:06:02Z,26.50,26.50,13.12,45,274.62,85
2025-09-16T20:07:02Z,27.00,27.00,19.22,45,239.64,99
2025-09-16T20:08:02Z,27.50,27.50,15.14,45,156.05,96
2025-09-16T20:09:02Z,28.00,28.00,12.37,45,102.60,81
2025-09-16T20:10:02Z,28.50,28.50,15.27,45,192.91,82
2025-09-16T20:11:02Z,29.00,29.00,14.23,45,104.38,87
2025-09-16T20:12:02Z,29.50,29.50,12.25,45,215.55,80
2025-09-16T20:13:02Z,30.00,30.00,13.04,45,226.43,80
2025-09-16T20:14:02Z,30.50,30.50,12.94,45,276.95,83
2025-09-16T20:15:02Z,31.00,31.00,18.45,45,108.09,83
2025-09-16T20:16:02Z,31.50,31.50,16.66,45,123.92,94
2025-09-16T20:17:02Z,32.00,32.00,15.66,45,210.29,88
2025-09-16T20:18:02Z,32.50,32.50,16.89,45,251.32,100
2025-09-16T20:19:02Z,33.00,33.00,14.79,45,290.77,98
2025-09-16T20:20:02Z,33.50,33.50,18.06,45,217.47,87
2025-09-16T20:21:02Z,34.00,34.00,17.83,45,145.01,98
2025-09-16T20:22:02Z,34.50,34.50,19.15,45,165.76,86
2025-09-16T20:23:02Z,35.00,35.00,15.69,45,184.24,92
2025-09-16T20:24:02Z,35.50,35.50,17.46,45,130.93,96
2025-09-16T20:25:02Z,36.00,36.00,17.45,45,292.76,84
2025-09-16T20:26:02Z,36.50,36.50,19.25,45,212.29,93
2025-09-16T20:27:02Z,37.00,37.00,12.43,45,242.66,85
2025-09-16T20:28:02Z,37.50,37.50,12.31,45,266.30,88
2025-09-16T20:29:02Z,38.00,38.00,12.74,45,123.25,99
2025-09-16T20:30:02Z,38.50,38.50,19.98,45,144.02,95
2025-09-16T20:31:02Z,39.00,39.00,13.04,45,186.74,84
2025-09-16T20:32:02Z,39.50,39.50,15.81,45,218.90,100
2025-09-16T20:33:02Z,40.00,40.00,18.38,45,294.28,85
2025-09-16T20:34:02Z,40.50,40.50,13.07,45,230.30,96
2025-09-16T20:35:02Z,41.00,41.00,10.70,45,233.70,95
2025-09-16T20:36:02Z,41.50,41.50,15.14,45,229.39,92
2025-09-16T20:37:02Z,42.00,42.00,18.43,45,188.84,89
2025-09-16T20:38:02Z,42.50,42.50,17.28,45,190.80,96
2025-09-16T20:39:02Z,43.00,43.00,12.70,45,236.63,98
2025-09-16T20:40:02Z,43.50,43.50,16.69,45,174.24,82
2025-09-16T20:41:02Z,44.00,44.00,19.80,45,268.77,81
2025-09-16T20:42:02Z,44.50,44.50,14.68,45,261.94,98
2025-09-16T20:43:02Z,45.00,45.00,10.33,45,239.41,100
2025-09-16T20:44:02Z,45.50,45.50,11.82,45,186.48,98
2025-09-16T20:45:02Z,46.00,46.00,10.36,45,134.74,94
2025-09-16T20:46:02Z,46.50,46.50,19.72,45,147.87,96
2025-09-16T20:47:02Z,47.00,47.00,16.69,45,268.15,80
2025-09-16T20:48:02Z,47.50,47.50,16.21,45,189.31,84
2025-09-16T20:49:02Z,48.00,48.00,16.59,45,269.27,84
2025-09-16T20:50:02Z,48.50,48.50,12.15,45,286.04,86
2025-09-16T20:51:02Z,49.00,49.00,11.53,45,104.48,99
2025-09-16T20:52:02Z,49.50,49.50,15.09,45,239.62,87
2025-09-16T20:53:02Z,50.00,50.00,14.08,45,278.69,93
