timestamp,x_coord,y_coord,speed_knots,heading_deg,depth_m,signal_strength
2025-09-16T19:13:02Z,1.11,-2.86,13.36,45,118.92,98
2025-09-16T19:14:02Z,-1.58,5.28,13.82,45,128.57,80
2025-09-16T19:15:02Z,-1.82,5.30,14.51,45,232.53,97
2025-09-16T19:16:02Z,-1.86,-0.10,16.82,45,196.32,97
2025-09-16T19:17:02Z,2.26,4.92,16.19,45,152.27,83
2025-09-16T19:18:02Z,2.50,2.50,13.70,45,119.68,95
2025-09-16T19:19:02Z,3.00,3.00,10.61,45,176.54,96
2025-09-16T19:20:02Z,3.50,3.50,14.20,45,208.45,88
2025-09-16T19:21:02Z,4.00,4.00,19.41,45,110.63,85
2025-09-16T19:22:02Z,4.50,4.50,13.28,45,204.71,82
2025-09-16T19:23:02Z,6.75,9.88,18.84,45,181.97,95
2025-09-16T19:24:02Z,2.78,0.73,13.44,45,142.53,84
2025-09-16T19:25:02Z,7.02,1.26,18.09,45,253.87,87
2025-09-16T19:26:02Z,10.83,7.62,15.05,45,102.98,80
2025-09-16T19:27:02Z,5.09,4.34,17.97,45,192.19,82
2025-09-16T19:28:02Z,7.50,7.50,14.28,45,269.22,98
2025-09-16T19:29:02Z,8.00,8.00,13.75,45,181.75,83
2025-09-16T19:30:02Z,8.50,8.50,17.19,45,196.06,85
2025-09-16T19:31:02Z,9.00,9.00,15.03,45,216.26,99
2025-09-16T19:32:02Z,9.50,9.50,18.49,45,193.23,90
2025-09-16T19:33:02Z,12.15,6.17,11.35,45,109.19,84
2025-09-16T19:34:02Z,5.83,9.81,17.36,45,188.34,96
2025-09-16T19:35:02Z,8.97,7.30,15.71,45,285.82,93
2025-09-16T19:36:02Z,6.90,11.60,15.24,45,156.43,84
2025-09-16T19:37:02Z,7.84,10.91,14.80,45,136.90,82
2025-09-16T19:38:02Z,12.50,12.50,19.61,45,298.12,94
2025-09-16T19:39:02Z,13.00,13.00,13.72,45,297.96,81
2025-09-16T19:40:02Z,13.50,13.50,15.85,45,239.02,93
