timestamp,x_coord,y_coord,speed_knots,heading_deg,depth_m,signal_strength
2025-09-16T19:13:02Z,0.00,0.00,10.47,45,148.18,80
2025-09-16T19:14:02Z,0.50,0.50,18.02,45,240.11,96
2025-09-16T19:15:02Z,1.00,1.00,18.19,45,294.81,100
2025-09-16T19:16:02Z,1.50,1.50,19.29,45,130.20,93
2025-09-16T19:17:02Z,2.00,2.00,13.65,45,228.24,94
2025-09-16T19:18:02Z,2.50,2.50,13.06,45,188.97,83
2025-09-16T19:19:02Z,3.00,3.00,18.19,45,262.41,100
2025-09-16T19:20:02Z,3.50,3.50,11.93,45,239.87,99
2025-09-16T19:21:02Z,4.00,4.00,16.34,45,132.01,93
2025-09-16T19:22:02Z,4.50,4.50,19.51,45,191.21,94
2025-09-16T19:23:02Z,5.00,5.00,15.53,45,137.84,92
2025-09-16T19:24:02Z,5.50,5.50,10.56,45,129.69,80
2025-09-16T19:25:02Z,6.00,6.00,14.54,45,268.46,92
2025-09-16T19:26:02Z,6.50,6.50,18.92,45,273.33,90
2025-09-16T19:27:02Z,7.00,7.00,17.86,45,290.53,94
2025-09-16T19:28:02Z,7.50,7.50,13.81,45,208.72,82
2025-09-16T19:29:02Z,8.00,8.00,12.49,45,128.42,97
2025-09-16T19:30:02Z,8.50,8.50,17.92,45,230.34,82
2025-09-16T19:31:02Z,9.00,9.00,13.58,45,253.47,87
2025-09-16T19:32:02Z,9.50,9.50,14.36,45,258.05,83
2025-09-16T19:33:02Z,10.00,10.00,12.72,45,181.95,84
2025-09-16T19:34:02Z,10.50,10.50,17.98,45,175.87,82
2025-09-16T19:35:02Z,11.00,11.00,15.92,45,111.36,88
2025-09-16T19:36:02Z,11.50,11.50,16.16,45,277.89,99
2025-09-16T19:37:02Z,12.00,12.00,17.02,45,165.30,90
2025-09-16T19:38:02Z,12.50,12.50,11.68,45,119.76,98
2025-09-16T19:39:02Z,13.00,13.00,16.81,45,236.33,84
2025-09-16T19:40:02Z,13.50,13.50,12.52,45,171.15,95
2025-09-16T19:41:02Z,14.00,14.00,11.13,45,238.20,97
2025-09-16T19:42:02Z,14.50,14.50,12.54,45,105.70,90
2025-09-16T19:43:02Z,15.00,15.00,17.12,45,295.33,96
2025-09-16T19:44:02Z,15.50,15.50,15.36,45,185.10,85
2025-09-16T19:45:02Z,16.00,16.00,17.16,45,215.54,90
2025-09-16T19:46:02Z,16.50,16.50,11.90,45,116.95,93
2025-09-16T19:47:02Z,17.00,17.00,14.84,45,217.37,83
2025-09-16T19:48:02Z,17.50,17.50,13.45,45,218.32,94
2025-09-16T19:49:02Z,18.00,18.00,13.72,45,137.47,87
2025-09-16T19:50:02Z,18.50,18.50,18.70,45,281.94,96
2025-09-16T19:51:02Z,19.00,19.00,13.37,45,223.04,97
2025-09-16T19:52:02Z,19.50,19.50,10.66,45,161.30,90
2025-09-16T19:53:02Z,20.00,20.00,14.13,45,193.67,83
2025-09-16T19:54:02Z,20.50,20.50,19.53,45,153.63,89
2025-09-16T19:55:02Z,21.00,21.00,11.33,45,238.53,93
2025-09-16T19:56:02Z,21.50,21.50,19.53,45,149.76,89
2025-09-16T19:57:02Z,22.00,22.00,17.27,45,160.16,87
2025-09-16T19:58:02Z,22.50,22.50,11.27,45,130.88,98
2025-09-16T19:59:02Z,23.00,23.00,16.81,45,132.32,100
2025-09-16T20:00:02Z,23.50,23.50,14.43,45,234.61,95
2025-09-16T20:01:02Z,24.00,24.00,18.46,45,161.72,87
2025-09-16T20:02:02Z,24.50,24.50,10.54,45,215.48,98
2025-09-16T20:03:02Z,25.00,25.00,18.24,45,195.76,85
2025-09-16T20:04:02Z,25.50,25.50,14.37,45,298.52,83
2025-09-16T20:05:02Z,26.00,26.00,14.50,45,220.10,87
2025-09-16T20:06:02Z,26.50,26.50,12.47,45,137.47,80
2025-09-16T20:07:02Z,27.00,27.00,15.22,45,133.43,85
2025-09-16T20:08:02Z,27.50,27.50,19.10,45,214.79,97
2025-09-16T20:09:02Z,28.00,28.00,12.55,45,218.87,85
2025-09-16T20:10:02Z,28.50,28.50,16.87,45,174.94,80
2025-09-16T20:11:02Z,29.00,29.00,18.30,45,192.73,92
2025-09-16T20:12:02Z,29.50,29.50,12.90,45,269.74,80
2025-09-16T20:13:02Z,30.00,30.00,10.03,45,203.09,90
2025-09-16T20:14:02Z,30.50,30.50,12.14,45,249.56,100
2025-09-16T20:15:02Z,31.00,31.00,12.96,45,180.66,100
