timestamp,x_coord,y_coord,speed_knots,heading_deg,depth_m,signal_strength
2025-09-16T19:13:02Z,4.62,-3.14,11.00,45,207.68,92
2025-09-16T19:14:02Z,2.26,5.05,10.77,45,229.71,99
2025-09-16T19:15:02Z,5.23,-1.82,12.71,45,231.17,94
2025-09-16T19:16:02Z,4.43,4.19,14.85,45,133.10,92
2025-09-16T19:17:02Z,-1.59,5.13,14.16,45,277.08,100
2025-09-16T19:18:02Z,2.50,2.50,19.49,45,294.05,84
2025-09-16T19:19:02Z,3.00,3.00,12.43,45,176.20,95
2025-09-16T19:20:02Z,3.50,3.50,19.86,45,175.49,89
2025-09-16T19:21:02Z,4.00,4.00,11.47,45,286.44,98
2025-09-16T19:22:02Z,4.50,4.50,12.60,45,295.95,89
2025-09-16T19:23:02Z,3.76,2.32,13.64,45,237.30,86
2025-09-16T19:24:02Z,1.29,10.39,11.38,45,117.94,96
2025-09-16T19:25:02Z,3.44,7.28,15.21,45,128.48,89
2025-09-16T19:26:02Z,4.98,5.97,18.05,45,120.96,80
2025-09-16T19:27:02Z,5.97,9.67,19.09,45,217.11,80
2025-09-16T19:28:02Z,7.50,7.50,19.00,45,179.82,88
2025-09-16T19:29:02Z,8.00,8.00,16.84,45,230.94,85
2025-09-16T19:30:02Z,8.50,8.50,11.96,45,235.72,100
2025-09-16T19:31:02Z,9.00,9.00,19.72,45,101.76,93
2025-09-16T19:32:02Z,9.50,9.50,17.96,45,172.75,99
2025-09-16T19:33:02Z,8.93,6.17,17.71,45,266.68,90
2025-09-16T19:34:02Z,7.46,7.57,17.61,45,123.33,80
2025-09-16T19:35:02Z,14.31,8.32,19.88,45,238.05,91
2025-09-16T19:36:02Z,7.65,14.35,17.48,45,260.29,99
2025-09-16T19:37:02Z,12.66,7.27,10.84,45,161.32,94
2025-09-16T19:38:02Z,12.50,12.50,10.67,45,297.65,99
2025-09-16T19:39:02Z,13.00,13.00,13.00,45,157.51,92
2025-09-16T19:40:02Z,13.50,13.50,14.90,45,134.35,90
2025-09-16T19:41:02Z,14.00,14.00,13.59,45,137.85,90
2025-09-16T19:42:02Z,14.50,14.50,11.59,45,138.63,86
2025-09-16T19:43:02Z,12.98,18.49,11.29,45,238.19,92
2025-09-16T19:44:02Z,11.98,20.10,16.17,45,235.47,95
2025-09-16T19:45:02Z,20.17,16.12,15.56,45,238.86,81
2025-09-16T19:46:02Z,16.17,21.19,18.45,45,183.51,98
2025-09-16T19:47:02Z,18.91,12.42,14.87,45,205.24,99
2025-09-16T19:48:02Z,17.50,17.50,10.19,45,267.24,86
2025-09-16T19:49:02Z,18.00,18.00,18.79,45,195.28,98
2025-09-16T19:50:02Z,18.50,18.50,19.57,45,280.54,100
2025-09-16T19:51:02Z,19.00,19.00,13.72,45,261.89,88
2025-09-16T19:52:02Z,19.50,19.50,11.82,45,127.96,99
2025-09-16T19:53:02Z,19.95,16.06,16.74,45,189.97,83
2025-09-16T19:54:02Z,17.97,25.27,12.84,45,275.77,94
2025-09-16T19:55:02Z,17.90,20.19,14.85,45,101.29,90
